-0.2,1.12714648097081,1.36384724197468
-0.18,1.12909042307997,1.36619941192676
-0.16,1.11827663947237,1.35311473376157
-0.14,1.1095783929453,1.34258985546382
-0.12,1.10758824508143,1.34018177654853
-0.1,1.10739188382553,1.33994417942889
-0.08,1.10855690252331,1.34135385205321
-0.06,1.10402873856108,1.3358747736589
-0.04,1.10473999034425,1.33673538831655
-0.02,1.0961622220222,1.32635628864686
0,1.09400541660189,1.32374655408828
0.02,1.08381538427968,1.31141661497841
0.04,1.07990769759506,1.30668831409003
0.06,1.08136977969074,1.3084574334258
0.08,1.08947558923248,1.3182654629713
0.1,1.08959606743749,1.31841124159936
0.12,1.08596561528118,1.31401839449022
0.14,1.08012388772056,1.30694990414188
0.16,1.08283846260853,1.31023453975632
0.18,1.08281702313834,1.31020859799739
0.2,1.07717495724467,1.30338169826606
0.22,1.070620340897,1.29545061248537
0.24,1.0645343829186,1.28808660333151
0.26,1.0670641347877,1.29114760309311
0.28,1.07576898213687,1.30168046838561
0.3,1.08190774669209,1.30910837349743
0.32,1.08832374577561,1.31687173238849
0.34,1.0927545344102,1.32223298663634
0.36,1.0970747988795,1.32746050664419
0.38,1.09873654264213,1.32947121659698
0.4,1.10462613936463,1.3365976286312
0.42,1.10817405484138,1.34089060635806
0.44,1.10833083756795,1.34108031345722
0.46,1.10501062405045,1.33706285510104
0.48,1.10838200714089,1.34114222864048
0.5,1.12017107541576,1.35540700125307
0.52,1.13037922039381,1.36775885667651
0.54,1.13830187032385,1.37734526309186
0.56,1.13259215920528,1.37043651263839
0.58,1.12763164139534,1.36443428608836
0.6,1.12890890047215,1.3659797695713
0.62,1.14295214949498,1.38297210088893
0.64,1.14920149102206,1.3905338041367
0.66,1.1500315311998,1.39153815275175
0.68,1.13641073479151,1.37505698909773
0.7,1.13546021640877,1.37390686185461
0.72,1.14098674151235,1.38059395722995
0.74,1.14808098826854,1.38917799580493
0.76,1.14884668363242,1.39010448719522
0.78,1.13528199421201,1.37369121299653
0.8,1.14017320338988,1.37960957610175
0.82,1.14664860987232,1.38744481794551
0.84,1.15753500252304,1.40061735305288
0.86,1.16558306807302,1.41035551236836
0.88,1.1688306725474,1.41428511378235
0.9,1.16459624516872,1.40916145665415
0.92,1.15845418020244,1.40172955804496
0.94,1.1507955631565,1.39246263141937
0.96,1.15386494543411,1.39617658397528
0.98,1.14523439693853,1.38573362029562
1,1.13895368830482,1.37813396284883
1.02,1.1401038947578,1.37952571265694
1.04,1.13292053690323,1.37083384965291
1.06,1.13203769014868,1.36976560507991
1.08,1.12262491783067,1.35837615057512
1.1,1.12299456386841,1.35882342228078
1.12,1.11630959448586,1.35073460932789
1.14,1.11030118296551,1.34346443138827
1.16,1.11245138756372,1.34606617895211
1.18,1.11972549352056,1.35486784715987
1.2,1.12481639076867,1.36102783283009
1.22,1.12084929668513,1.35622764898901
1.24,1.11640860681739,1.35085441424905
1.26,1.11588547846414,1.35022142894161
1.28,1.12060506626734,1.35593213018349
1.3,1.12510849034834,1.3613812733215
1.32,1.12223380591947,1.35790290516255
1.34,1.11466762678625,1.34874782841136
1.36,1.11953903349781,1.35464223053235
1.38,1.13599984681729,1.37455981464892
1.4,1.15480886299476,1.39731872422365
1.42,1.16064731654761,1.4043832530226
1.44,1.16276781744635,1.40694905911009
1.46,1.15777263211873,1.40090488486366
1.48,1.15213885685763,1.39408801679773
1.5,1.14791760471986,1.38898030171103
1.52,1.16005651656615,1.40366838504505
1.54,1.17313607196533,1.41949464707804
1.56,1.17969232531688,1.42742771363342
1.58,1.18093164286825,1.42892728787058
1.6,1.18498122082478,1.43382727719798
1.62,1.19106390479542,1.44118732480245
1.64,1.18704400413506,1.43632324500342
1.66,1.18093824369035,1.42893527486532
1.68,1.18367098404074,1.43224189068929
1.7,1.19186260426981,1.44215375116646
1.72,1.19524882600833,1.44625107947008
1.74,1.19691717059306,1.44826977641761
1.76,1.19996841381154,1.45196178071196
1.78,1.20897520916696,1.46286000309202
1.8,1.21,1.4641
1.82,1.19911194394211,1.45092545216995
1.84,1.18262472733422,1.43097592007441
1.86,1.17043633572545,1.41622796622779
1.88,1.17638695044746,1.42342821004143
1.9,1.17967748666879,1.42740975886924
1.92,1.17860979049209,1.42611784649543
1.94,1.16998087900039,1.41567686359047
1.96,1.1744298330974,1.42106009804785
1.98,1.1775404573115,1.42482395334692
2,1.17976989817823,1.42752157679566
2.02,1.1767087537266,1.42381759200919
2.04,1.18244486813358,1.43075829044163
2.06,1.18816614389247,1.43768103410988
2.08,1.18916614203769,1.43889103186561
2.1,1.1800289672441,1.42783505036536
2.12,1.18123691768884,1.4292966704035
2.14,1.18155375714975,1.4296800461512
2.16,1.18958695764836,1.43940021875452
2.18,1.18408023501109,1.43273708436342
2.2,1.18129632508776,1.42936855335619
2.22,1.17184558484102,1.41793315765764
2.24,1.16855837543403,1.41395563427518
2.26,1.16460780980904,1.40917544986894
2.28,1.17087198998421,1.41675510788089
2.3,1.17217562594614,1.41833250739483
2.32,1.17989198698383,1.42766930425044
2.34,1.18096792098652,1.42897118439369
2.36,1.18748293240158,1.43685434820591
2.38,1.19391873395141,1.44464166808121
2.4,1.19765316225748,1.44916032633155
2.42,1.20309060266597,1.45573962922582
2.44,1.20397344942052,1.45680787379883
2.46,1.19860864445845,1.45031645979472
2.48,1.18988399464297,1.43975963351799
2.5,1.17938208667807,1.42705232488046
2.52,1.17863783078438,1.4261517752491
2.54,1.16861778283295,1.41402751722787
2.56,1.16072816341672,1.40448107773423
2.58,1.16525469037507,1.40995817535384
2.6,1.17090333068755,1.41679303013193
2.62,1.17945469572119,1.42714018182265
2.64,1.16968051519144,1.41531342338164
2.66,1.17079278011898,1.41665926394396
2.68,1.16337179266872,1.40767986912916
2.7,1.16662433455803,1.41161544481522
2.72,1.15335340812447,1.3955576238306
2.74,1.14958101188966,1.39099302438649
2.76,1.14938135022271,1.39075143376948
2.78,1.15368178582242,1.39595496084512
2.8,1.15019655175236,1.39173782762035
2.82,1.13731174700849,1.37614721388027
2.84,1.12752272783065,1.36430250067508
2.86,1.12289061412194,1.35869764308755
2.88,1.1173145564493,1.35195061330366
2.9,1.10844801536191,1.34122209858791
2.92,1.10457993360991,1.336541719668
2.94,1.10453866527013,1.33649178497686
2.96,1.11304712496011,1.34678702120173
2.98,1.11187217862588,1.34536533613732
3,1.10927639213248,1.34222443448029
3.02,1.11919909115953,1.35423090030304
3.04,1.12914983047889,1.36627129487945
3.06,1.14020124368217,1.37964350485542
3.08,1.1457096561299,1.38630868391718
3.1,1.15119161248265,1.392941851104
3.12,1.15315538346139,1.39531801398829
3.14,1.14777405004078,1.38880660054934
3.16,1.15113716890195,1.39287597437135
3.18,1.15014704558659,1.39167792515977
3.2,1.13899165623355,1.37817990404259
3.22,1.12790391210542,1.36476373364755
3.24,1.12161992946394,1.35716011465137
3.26,1.12290215235898,1.35871160435436
3.28,1.11964464665145,1.35477002244825
3.3,1.1188360459439,1.35379161559212
3.32,1.11390853224447,1.34782932401581
3.34,1.11110154584707,1.34443287047496
3.36,1.10671363615287,1.33912349974497
3.38,1.09992962803549,1.33091484992294
3.4,1.09226773698179,1.32164396174796
3.42,1.0817988331274,1.30897658808415
3.44,1.08119982172325,1.30825178428513
3.46,1.08364872672324,1.31121495933512
3.48,1.08237640506136,1.30967545012424
3.5,1.07972617498725,1.30646867173457
3.52,1.07837794387119,1.30483731208414
3.54,1.08054301352078,1.30745704636014
3.56,1.0740626696234,1.29961583024431
3.58,1.05850123151702,1.28078649013559
3.6,1.04852242550208,1.26871213485752
3.62,1.04952081304672,1.26992018378653
3.64,1.05580973310312,1.27752977705478
3.66,1.05886924055087,1.28123178106655
3.68,1.05975538771647,1.28230401913693
3.7,1.06067620239975,1.2834182049037
3.72,1.06679186407762,1.29081815553392
3.74,1.07810403615723,1.30450588375025
3.76,1.08026910580681,1.30712561802624
3.78,1.07684821655061,1.30298634202623
3.8,1.06616314897401,1.29005741025855
